year,state,ac_number,ac_name,candidate_name,sex,age,category,party,symbol,general,postal,total,percentage_votes_polled,total_electors
2019,Andhra Pradesh,150,Guntakal,Kallamadi Satya Sudarshan Gupta,MALE,53,GENERAL,IND,Stethoscope,88,,88,0.046059553,252719
2019,Andhra Pradesh,150,Guntakal,M Ramanjaneyulu,MALE,41,SC,IND,SHIP,249,,249,0.130327599,252719
2019,Andhra Pradesh,150,Guntakal,P Venkatesh,MALE,26,SC,JASWP,Pen Nib with Seven Rays,96,,96,0.050246785,252719
2019,Andhra Pradesh,150,Guntakal,Gopa Hemalatha,FEMALE,46,GENERAL,PPOI,FLUTE,174,2,176,0.092119106,252719
2019,Andhra Pradesh,150,Guntakal,NOTA,,,,NOTA,NOTA,1537,10,1547,0.809706004,252719
2019,Andhra Pradesh,150,Guntakal,K Prabhakar,MALE,52,GENERAL,INC,Hand,2087,3,2090,1.093914382,252719
2019,Andhra Pradesh,150,Guntakal,KOTRIKE MADHUSUDAN,MALE,51,GENERAL,JnP,Glass Tumbler,19736,142,19878,10.40422492,252719
2019,Andhra Pradesh,150,Guntakal,Pasupula Hariharanath,MALE,61,GENERAL,BJP,Lotus,1146,17,1163,0.608718864,252719
2019,Andhra Pradesh,150,Guntakal,R Jitendra Gowd,MALE,67,GENERAL,TDP,Bicycle,57898,492,58390,30.56156016,252719
2019,Andhra Pradesh,150,Guntakal,Y. VENKATARAMA REDDY,MALE,60,GENERAL,YSRCP,Ceiling Fan,105828,1094,106922,55.96340359,252719
2019,Andhra Pradesh,150,Guntakal,S Rammohan,MALE,52,GENERAL,IND,Whistle,183,1,184,0.096306338,252719
2014,Andhra Pradesh,151,Tadipatri,RAMINENI RAMAMOHAN,MALE,26,GENERAL,IND,Air Conditioner,291,,291,0.154891044,234924
2014,Andhra Pradesh,151,Tadipatri,Bingi Prasad,MALE,47,SC,IND,Baby Walker,433,,433,0.230473615,234924
2014,Andhra Pradesh,151,Tadipatri,B. Jagadeeswara Reddy,MALE,31,GENERAL,AIFB,Lion,243,,243,0.129342006,234924
2014,Andhra Pradesh,151,Tadipatri,NOTA,,,,NOTA,NOTA,2058,5,2063,1.09807637,234924
2014,Andhra Pradesh,151,Tadipatri,KADIRI.SREEKANTH REDDY,MALE,28,GENERAL,JnP,Glass Tumbler,2633,9,2642,1.406261643,234924
2014,Andhra Pradesh,151,Tadipatri,JANGAMREDDY.ANKAL REDDY,MALE,55,GENERAL,BJP,Lotus,1611,8,1619,0.861747767,234924
2014,Andhra Pradesh,151,Tadipatri,ASHMIT REDDY.J.C.,MALE,35,GENERAL,TDP,Bicycle,84867,533,85400,45.4559971,234924
2014,Andhra Pradesh,151,Tadipatri,K. PEDDA REDDY,MALE,54,GENERAL,YSRCP,Ceiling Fan,92375,536,92911,49.45388931,234924
2014,Andhra Pradesh,151,Tadipatri,Gujjala Nagi Reddy,MALE,59,GENERAL,INC,Hand,1880,1,1881,1.001202934,234924
2014,Andhra Pradesh,151,Tadipatri,MAMILLA. NARAYANA SWAMY.,MALE,49,GENERAL,IND,Apple,228,1,229,0.121890203,234924
2014,Andhra Pradesh,151,Tadipatri,PALURU. NEELAKANTA. ACHARI,MALE,39,GENERAL,IND,Almirah,161,1,162,0.086228004,234924
2019,Andhra Pradesh,151,Tadipatri,RAMINENI RAMAMOHAN,MALE,26,GENERAL,IND,Air Conditioner,291,,291,0.154891044,234924
2019,Andhra Pradesh,151,Tadipatri,Bingi Prasad,MALE,47,SC,IND,Baby Walker,433,,433,0.230473615,234924
2019,Andhra Pradesh,151,Tadipatri,B. Jagadeeswara Reddy,MALE,31,GENERAL,AIFB,Lion,243,,243,0.129342006,234924
2019,Andhra Pradesh,151,Tadipatri,NOTA,,,,NOTA,NOTA,2058,5,2063,1.09807637,234924
2019,Andhra Pradesh,151,Tadipatri,KADIRI.SREEKANTH REDDY,MALE,28,GENERAL,JnP,Glass Tumbler,2633,9,2642,1.406261643,234924
2019,Andhra Pradesh,151,Tadipatri,JANGAMREDDY.ANKAL REDDY,MALE,55,GENERAL,BJP,Lotus,1611,8,1619,0.861747767,234924
2019,Andhra Pradesh,151,Tadipatri,ASHMIT REDDY.J.C.,MALE,35,GENERAL,TDP,Bicycle,84867,533,85400,45.4559971,234924
2019,Andhra Pradesh,151,Tadipatri,K. PEDDA REDDY,MALE,54,GENERAL,YSRCP,Ceiling Fan,92375,536,92911,49.45388931,234924
2019,Andhra Pradesh,151,Tadipatri,Gujjala Nagi Reddy,MALE,59,GENERAL,INC,Hand,1880,1,1881,1.001202934,234924
2019,Andhra Pradesh,151,Tadipatri,MAMILLA. NARAYANA SWAMY.,MALE,49,GENERAL,IND,Apple,228,1,229,0.121890203,234924
2019,Andhra Pradesh,151,Tadipatri,PALURU. NEELAKANTA. ACHARI,MALE,39,GENERAL,IND,Almirah,161,1,162,0.086228004,234924
2014,Andhra Pradesh,152,Singanamala,Kodamala Obulesu,MALE,36,SC,IND,Tractor Chalata Kissan,739,,739,0.374241642,235435
2014,Andhra Pradesh,152,Singanamala,Padmavathy Jonnalagadda,FEMALE,40,SC,YSRCP,Ceiling Fan,117269,775,118044,59.77940506,235435
2014,Andhra Pradesh,152,Singanamala,Bandaru Sravani Sree,FEMALE,29,SC,TDP,Bicycle,71415,387,71802,36.36170277,235435
2014,Andhra Pradesh,152,Singanamala,NOTA,,,,NOTA,NOTA,2337,3,2340,1.185014129,235435
2014,Andhra Pradesh,152,Singanamala,Dr. Sake. Sailajanath,MALE,54,SC,INC,Hand,1371,13,1384,0.700880152,235435
2014,Andhra Pradesh,152,Singanamala,Midde Ravindra Babu,MALE,50,SC,BSP,Elephant,1346,12,1358,0.687713328,235435
2014,Andhra Pradesh,152,Singanamala,Challa. Chinna Venkatesu,MALE,51,SC,BJP,Lotus,1018,28,1046,0.529711444,235435
2014,Andhra Pradesh,152,Singanamala,M. Surendra,MALE,36,SC,PPOI,FLUTE,140,1,141,0.071404698,235435
2014,Andhra Pradesh,152,Singanamala,M. Obulapathi,MALE,53,SC,IND,Sitar,491,1,492,0.249156817,235435
2014,Andhra Pradesh,152,Singanamala,Adinarayana. S,MALE,39,SC,IND,Apple,119,1,120,0.060769955,235435
2019,Andhra Pradesh,152,Singanamala,Kodamala Obulesu,MALE,36,SC,IND,Tractor Chalata Kissan,739,,739,0.374241642,235435
2019,Andhra Pradesh,152,Singanamala,Padmavathy Jonnalagadda,FEMALE,40,SC,YSRCP,Ceiling Fan,117269,775,118044,59.77940506,235435
2019,Andhra Pradesh,152,Singanamala,Bandaru Sravani Sree,FEMALE,29,SC,TDP,Bicycle,71415,387,71802,36.36170277,235435
2019,Andhra Pradesh,152,Singanamala,NOTA,,,,NOTA,NOTA,2337,3,2340,1.185014129,235435
2019,Andhra Pradesh,152,Singanamala,Dr. Sake. Sailajanath,MALE,54,SC,INC,Hand,1371,13,1384,0.700880152,235435
2019,Andhra Pradesh,152,Singanamala,Midde Ravindra Babu,MALE,50,SC,BSP,Elephant,1346,12,1358,0.687713328,235435
2019,Andhra Pradesh,152,Singanamala,Challa. Chinna Venkatesu,MALE,51,SC,BJP,Lotus,1018,28,1046,0.529711444,235435
2019,Andhra Pradesh,152,Singanamala,M. Surendra,MALE,36,SC,PPOI,FLUTE,140,1,141,0.071404698,235435
2019,Andhra Pradesh,152,Singanamala,M. Obulapathi,MALE,53,SC,IND,Sitar,491,1,492,0.249156817,235435
2019,Andhra Pradesh,152,Singanamala,Adinarayana. S,MALE,39,SC,IND,Apple,119,1,120,0.060769955,235435
2014,Andhra Pradesh,153,Anantapur urban,P. VENKATA BABU NAIDU,MALE,50,GENERAL,IND,Gas Stove,127,,127,0.076903979,255852
2014,Andhra Pradesh,153,Anantapur urban,KATTAM KARTHIK,MALE,29,GENERAL,IND,DIAMOND,94,,94,0.056921055,255852
2014,Andhra Pradesh,153,Anantapur urban,SIVAIAH,MALE,40,GENERAL,NVSP,Gas Cylinder,64,,64,0.038754761,255852
2014,Andhra Pradesh,153,Anantapur urban,NOTA,,,,NOTA,NOTA,1290,22,1312,0.794472602,255852
2014,Andhra Pradesh,153,Anantapur urban,RAHAMTHULLA,MALE,50,GENERAL,IUML,Ladder,443,2,445,0.269466698,255852
2014,Andhra Pradesh,153,Anantapur urban,YELAMANJULA RAJESH,MALE,33,GENERAL,IND,Whistle,175,4,179,0.108392222,255852
2014,Andhra Pradesh,153,Anantapur urban,G. BALAJI VISWANATH,MALE,56,GENERAL,IND,Bottle,142,2,144,0.087198212,255852
2014,Andhra Pradesh,153,Anantapur urban,D. RAGHAVENDRA,MALE,40,GENERAL,SUCI(C),Battery Torch,109,2,111,0.067215289,255852
2014,Andhra Pradesh,153,Anantapur urban,G. NAGA RAJU,MALE,47,GENERAL,INC,Hand,1580,19,1599,0.968263484,255852
2014,Andhra Pradesh,153,Anantapur urban,T. C. VARUN,MALE,32,GENERAL,JnP,Glass Tumbler,10775,145,10920,6.61253111,255852
2014,Andhra Pradesh,153,Anantapur urban,AMARNATH JANGATI,MALE,62,GENERAL,BJP,Lotus,1419,17,1436,0.869559952,255852
2014,Andhra Pradesh,153,Anantapur urban,PRABHAKAR CHOWDARY .V,MALE,59,GENERAL,TDP,Bicycle,59076,930,60006,36.33622177,255852
2014,Andhra Pradesh,153,Anantapur urban,ANANTHA VENKATARAMI REDDY,MALE,62,GENERAL,YSRCP,Ceiling Fan,86625,2079,88704,53.71409886,255852
2019,Andhra Pradesh,153,Anantapur urban,P. VENKATA BABU NAIDU,MALE,50,GENERAL,IND,Gas Stove,127,,127,0.076903979,255852
2019,Andhra Pradesh,153,Anantapur urban,KATTAM KARTHIK,MALE,29,GENERAL,IND,DIAMOND,94,,94,0.056921055,255852
2019,Andhra Pradesh,153,Anantapur urban,SIVAIAH,MALE,40,GENERAL,NVSP,Gas Cylinder,64,,64,0.038754761,255852
2019,Andhra Pradesh,153,Anantapur urban,NOTA,,,,NOTA,NOTA,1290,22,1312,0.794472602,255852
2019,Andhra Pradesh,153,Anantapur urban,RAHAMTHULLA,MALE,50,GENERAL,IUML,Ladder,443,2,445,0.269466698,255852
2019,Andhra Pradesh,153,Anantapur urban,YELAMANJULA RAJESH,MALE,33,GENERAL,IND,Whistle,175,4,179,0.108392222,255852
2019,Andhra Pradesh,153,Anantapur urban,G. BALAJI VISWANATH,MALE,56,GENERAL,IND,Bottle,142,2,144,0.087198212,255852
2019,Andhra Pradesh,153,Anantapur urban,D. RAGHAVENDRA,MALE,40,GENERAL,SUCI(C),Battery Torch,109,2,111,0.067215289,255852
2019,Andhra Pradesh,153,Anantapur urban,G. NAGA RAJU,MALE,47,GENERAL,INC,Hand,1580,19,1599,0.968263484,255852
2019,Andhra Pradesh,153,Anantapur urban,T. C. VARUN,MALE,32,GENERAL,JnP,Glass Tumbler,10775,145,10920,6.61253111,255852
2019,Andhra Pradesh,153,Anantapur urban,AMARNATH JANGATI,MALE,62,GENERAL,BJP,Lotus,1419,17,1436,0.869559952,255852
2019,Andhra Pradesh,153,Anantapur urban,PRABHAKAR CHOWDARY .V,MALE,59,GENERAL,TDP,Bicycle,59076,930,60006,36.33622177,255852
2019,Andhra Pradesh,153,Anantapur urban,ANANTHA VENKATARAMI REDDY,MALE,62,GENERAL,YSRCP,Ceiling Fan,86625,2079,88704,53.71409886,255852
2014,Andhra Pradesh,154,KALYANDURG,Sreerangarajula Gopinath Rayal,MALE,28,GENERAL,IND,Battery Torch,495,,495,0.259378226,219685
2014,Andhra Pradesh,154,KALYANDURG,Mannila Kishor,MALE,49,GENERAL,IND,DIAMOND,276,,276,0.144623011,219685
2014,Andhra Pradesh,154,KALYANDURG,V. Adeppa,MALE,43,GENERAL,IND,Baby Walker,173,,173,0.09065138,219685
2014,Andhra Pradesh,154,KALYANDURG,Gonimanathota Pedda Obalesu,MALE,68,GENERAL,IND,Air Conditioner,97,,97,0.050827652,219685
2014,Andhra Pradesh,154,KALYANDURG,C. Sreenivasulu,MALE,31,GENERAL,IND,Almirah,87,,87,0.045587688,219685
2014,Andhra Pradesh,154,KALYANDURG,Balaram Naik .N,MALE,28,ST,IND,Tiller,169,,169,0.088555394,219685
2014,Andhra Pradesh,154,KALYANDURG,M. Ramesh,MALE,28,SC,VCK,Stool,129,,129,0.067595538,219685
2014,Andhra Pradesh,154,KALYANDURG,Shaik Pakruddin,MALE,43,GENERAL,PPOI,FLUTE,82,,82,0.042967706,219685
2014,Andhra Pradesh,154,KALYANDURG,K.V. Usha Sricharan,FEMALE,43,GENERAL,YSRCP,Ceiling Fan,87268,783,88051,46.13840841,219685
2014,Andhra Pradesh,154,KALYANDURG,Y. Usharani,FEMALE,30,GENERAL,PRSHP,Helicopter,211,1,212,0.11108724,219685
2014,Andhra Pradesh,154,KALYANDURG,NOTA,,,,NOTA,NOTA,1508,7,1515,0.79385457,219685
2014,Andhra Pradesh,154,KALYANDURG,Neelakantapuram Raghuveera Reddy,MALE,63,GENERAL,INC,Hand,28662,221,28883,15.13458848,219685
2014,Andhra Pradesh,154,KALYANDURG,Rahul Karanam,MALE,37,GENERAL,JnP,Glass Tumbler,1535,19,1554,0.81429043,219685
2014,Andhra Pradesh,154,KALYANDURG,Muppuri Devaraj,MALE,48,GENERAL,BJP,Lotus,780,14,794,0.416053154,219685
2014,Andhra Pradesh,154,KALYANDURG,Umamaheswara Naidu Madineni,MALE,47,GENERAL,TDP,Bicycle,67734,421,68155,35.71297572,219685
2014,Andhra Pradesh,154,KALYANDURG,Goparam Govindarajulu,MALE,49,GENERAL,IND,Cup & Saucer,168,1,169,0.088555394,219685
2019,Andhra Pradesh,154,KALYANDURG,Sreerangarajula Gopinath Rayal,MALE,28,GENERAL,IND,Battery Torch,495,,495,0.259378226,219685
2019,Andhra Pradesh,154,KALYANDURG,Mannila Kishor,MALE,49,GENERAL,IND,DIAMOND,276,,276,0.144623011,219685
2019,Andhra Pradesh,154,KALYANDURG,V. Adeppa,MALE,43,GENERAL,IND,Baby Walker,173,,173,0.09065138,219685
2019,Andhra Pradesh,154,KALYANDURG,Gonimanathota Pedda Obalesu,MALE,68,GENERAL,IND,Air Conditioner,97,,97,0.050827652,219685
2019,Andhra Pradesh,154,KALYANDURG,C. Sreenivasulu,MALE,31,GENERAL,IND,Almirah,87,,87,0.045587688,219685
2019,Andhra Pradesh,154,KALYANDURG,Balaram Naik .N,MALE,28,ST,IND,Tiller,169,,169,0.088555394,219685
2019,Andhra Pradesh,154,KALYANDURG,M. Ramesh,MALE,28,SC,VCK,Stool,129,,129,0.067595538,219685
2019,Andhra Pradesh,154,KALYANDURG,Shaik Pakruddin,MALE,43,GENERAL,PPOI,FLUTE,82,,82,0.042967706,219685
2019,Andhra Pradesh,154,KALYANDURG,K.V. Usha Sricharan,FEMALE,43,GENERAL,YSRCP,Ceiling Fan,87268,783,88051,46.13840841,219685
2019,Andhra Pradesh,154,KALYANDURG,Y. Usharani,FEMALE,30,GENERAL,PRSHP,Helicopter,211,1,212,0.11108724,219685
2019,Andhra Pradesh,154,KALYANDURG,NOTA,,,,NOTA,NOTA,1508,7,1515,0.79385457,219685
2019,Andhra Pradesh,154,KALYANDURG,Neelakantapuram Raghuveera Reddy,MALE,63,GENERAL,INC,Hand,28662,221,28883,15.13458848,219685
2019,Andhra Pradesh,154,KALYANDURG,Rahul Karanam,MALE,37,GENERAL,JnP,Glass Tumbler,1535,19,1554,0.81429043,219685
2019,Andhra Pradesh,154,KALYANDURG,Muppuri Devaraj,MALE,48,GENERAL,BJP,Lotus,780,14,794,0.416053154,219685
2019,Andhra Pradesh,154,KALYANDURG,Umamaheswara Naidu Madineni,MALE,47,GENERAL,TDP,Bicycle,67734,421,68155,35.71297572,219685
2019,Andhra Pradesh,154,KALYANDURG,Goparam Govindarajulu,MALE,49,GENERAL,IND,Cup & Saucer,168,1,169,0.088555394,219685
2014,Andhra Pradesh,155,Raptadu,B. Ramadasu,MALE,72,GENERAL,IND,Apple,82,,82,0.040557919,245738
2014,Andhra Pradesh,155,Raptadu,Suripokala Chinna Peddanna,MALE,49,SC,IND,Bangles,358,,358,0.177069938,245738
2014,Andhra Pradesh,155,Raptadu,Sake Pothulaiah,MALE,49,SC,IND,Balloon,163,,163,0.080621229,245738
2014,Andhra Pradesh,155,Raptadu,Bandaru Linganna,MALE,71,SC,IND,Almirah,78,,78,0.038579484,245738
2014,Andhra Pradesh,155,Raptadu,NOTA,,,,NOTA,NOTA,1794,7,1801,0.890790385,245738
2014,Andhra Pradesh,155,Raptadu,K. Vijay Kumar Naik,MALE,35,ST,IND,Baby Walker,254,2,256,0.126619844,245738
2014,Andhra Pradesh,155,Raptadu,Sake Pavan Kumar,MALE,27,GENERAL,JnP,Glass Tumbler,1599,25,1624,0.803244633,245738
2014,Andhra Pradesh,155,Raptadu,Byalla Erriswamy,MALE,48,GENERAL,BJP,Lotus,912,22,934,0.461964586,245738
2014,Andhra Pradesh,155,Raptadu,Paritala Sreeram,MALE,28,GENERAL,TDP,Bicycle,84882,744,85626,42.35137007,245738
2014,Andhra Pradesh,155,Raptadu,Thopudurthi Prakash Reddy,MALE,46,GENERAL,YSRCP,Ceiling Fan,109991,1210,111201,55.00098922,245738
2014,Andhra Pradesh,155,Raptadu,B. Naresh,MALE,34,GENERAL,IND,Air Conditioner,56,1,57,0.0281927,245738
2019,Andhra Pradesh,155,Raptadu,B. Ramadasu,MALE,72,GENERAL,IND,Apple,82,,82,0.040557919,245738
2019,Andhra Pradesh,155,Raptadu,Suripokala Chinna Peddanna,MALE,49,SC,IND,Bangles,358,,358,0.177069938,245738
2019,Andhra Pradesh,155,Raptadu,Sake Pothulaiah,MALE,49,SC,IND,Balloon,163,,163,0.080621229,245738
2019,Andhra Pradesh,155,Raptadu,Bandaru Linganna,MALE,71,SC,IND,Almirah,78,,78,0.038579484,245738
2019,Andhra Pradesh,155,Raptadu,NOTA,,,,NOTA,NOTA,1794,7,1801,0.890790385,245738
2019,Andhra Pradesh,155,Raptadu,K. Vijay Kumar Naik,MALE,35,ST,IND,Baby Walker,254,2,256,0.126619844,245738
2019,Andhra Pradesh,155,Raptadu,Sake Pavan Kumar,MALE,27,GENERAL,JnP,Glass Tumbler,1599,25,1624,0.803244633,245738
2019,Andhra Pradesh,155,Raptadu,Byalla Erriswamy,MALE,48,GENERAL,BJP,Lotus,912,22,934,0.461964586,245738
2019,Andhra Pradesh,155,Raptadu,Paritala Sreeram,MALE,28,GENERAL,TDP,Bicycle,84882,744,85626,42.35137007,245738
2019,Andhra Pradesh,155,Raptadu,Thopudurthi Prakash Reddy,MALE,46,GENERAL,YSRCP,Ceiling Fan,109991,1210,111201,55.00098922,245738
2019,Andhra Pradesh,155,Raptadu,B. Naresh,MALE,34,GENERAL,IND,Air Conditioner,56,1,57,0.0281927,245738
2014,Andhra Pradesh,156,Madakasira,KONKALLU H HANUMANTHARAYA,MALE,77,SC,IND,Tractor Chalata Kissan,816,,816,0.46074883,201881
2014,Andhra Pradesh,156,Madakasira,P  HANUMANTHA RAJU,MALE,32,SC,IND,Bottle,396,,396,0.223598697,201881
2014,Andhra Pradesh,156,Madakasira,NOTA,,,,NOTA,NOTA,2652,4,2656,1.499692269,201881
2014,Andhra Pradesh,156,Madakasira,M THIPPESWAMY,MALE,65,SC,YSRCP,Ceiling Fan,88070,457,88527,49.98616624,201881
2014,Andhra Pradesh,156,Madakasira,K ERANNA,MALE,60,SC,TDP,Bicycle,74970,421,75391,42.56901351,201881
2014,Andhra Pradesh,156,Madakasira,K ASWARTHANARAYANA,MALE,48,SC,INC,Hand,6488,7,6495,3.667357413,201881
2014,Andhra Pradesh,156,Madakasira,N HANUMANTHAPPA,MALE,64,SC,BJP,Lotus,1134,4,1138,0.642563932,201881
2014,Andhra Pradesh,156,Madakasira,MALA SOMANNA,MALE,42,SC,BSP,Elephant,1683,1,1684,0.950859105,201881
2019,Andhra Pradesh,156,Madakasira,KONKALLU H HANUMANTHARAYA,MALE,77,SC,IND,Tractor Chalata Kissan,816,,816,0.46074883,201881
2019,Andhra Pradesh,156,Madakasira,P  HANUMANTHA RAJU,MALE,32,SC,IND,Bottle,396,,396,0.223598697,201881
2019,Andhra Pradesh,156,Madakasira,NOTA,,,,NOTA,NOTA,2652,4,2656,1.499692269,201881
2019,Andhra Pradesh,156,Madakasira,M THIPPESWAMY,MALE,65,SC,YSRCP,Ceiling Fan,88070,457,88527,49.98616624,201881
2019,Andhra Pradesh,156,Madakasira,K ERANNA,MALE,60,SC,TDP,Bicycle,74970,421,75391,42.56901351,201881
2019,Andhra Pradesh,156,Madakasira,K ASWARTHANARAYANA,MALE,48,SC,INC,Hand,6488,7,6495,3.667357413,201881
2019,Andhra Pradesh,156,Madakasira,N HANUMANTHAPPA,MALE,64,SC,BJP,Lotus,1134,4,1138,0.642563932,201881
2019,Andhra Pradesh,156,Madakasira,MALA SOMANNA,MALE,42,SC,BSP,Elephant,1683,1,1684,0.950859105,201881
2014,Andhra Pradesh,157,Hindupur,ADI NARAYANA. B,MALE,48,GENERAL,IND,Television,413,,413,0.231804992,229340
2014,Andhra Pradesh,157,Hindupur,V. K. SRENIVASULU,MALE,46,GENERAL,IND,COCONUT FARM,202,,202,0.113376776,229340
2014,Andhra Pradesh,157,Hindupur,DUDHEKULA GOUS PEERA,MALE,41,GENERAL,IND,Gas Stove,185,,185,0.103835166,229340
2014,Andhra Pradesh,157,Hindupur,NARASIMHA MURTHY. N,MALE,34,GENERAL,IND,Camera,177,,177,0.099344997,229340
2014,Andhra Pradesh,157,Hindupur,M. NARASIMHA MURTHY,MALE,53,GENERAL,IND,Almirah,160,,160,0.089803387,229340
2014,Andhra Pradesh,157,Hindupur,G.N. Ashoka,MALE,27,GENERAL,SUCI(C),Battery Torch,392,,392,0.220018297,229340
2014,Andhra Pradesh,157,Hindupur,NOTA,,,,NOTA,NOTA,1286,4,1290,0.724039805,229340
2014,Andhra Pradesh,157,Hindupur,T. BALAJI MANOHAR,MALE,54,GENERAL,INC,Hand,2556,3,2559,1.436292916,229340
2014,Andhra Pradesh,157,Hindupur,AKULA UMESH,MALE,32,GENERAL,JnP,Glass Tumbler,4274,31,4305,2.416272374,229340
2014,Andhra Pradesh,157,Hindupur,P. D. PARTHA SARATHY,MALE,40,GENERAL,BJP,Lotus,2095,9,2104,1.180914535,229340
2014,Andhra Pradesh,157,Hindupur,Nandamuri Balakrishna,MALE,58,GENERAL,TDP,Bicycle,91406,298,91704,51.47081109,229340
2014,Andhra Pradesh,157,Hindupur,SHAIK MOHAMMED IQBAL,MALE,60,GENERAL,YSRCP,Ceiling Fan,74257,419,74676,41.91348566,229340
2019,Andhra Pradesh,157,Hindupur,ADI NARAYANA. B,MALE,48,GENERAL,IND,Television,413,,413,0.231804992,229340
2019,Andhra Pradesh,157,Hindupur,V. K. SRENIVASULU,MALE,46,GENERAL,IND,COCONUT FARM,202,,202,0.113376776,229340
2019,Andhra Pradesh,157,Hindupur,DUDHEKULA GOUS PEERA,MALE,41,GENERAL,IND,Gas Stove,185,,185,0.103835166,229340
2019,Andhra Pradesh,157,Hindupur,NARASIMHA MURTHY. N,MALE,34,GENERAL,IND,Camera,177,,177,0.099344997,229340
2019,Andhra Pradesh,157,Hindupur,M. NARASIMHA MURTHY,MALE,53,GENERAL,IND,Almirah,160,,160,0.089803387,229340
2019,Andhra Pradesh,157,Hindupur,G.N. Ashoka,MALE,27,GENERAL,SUCI(C),Battery Torch,392,,392,0.220018297,229340
2019,Andhra Pradesh,157,Hindupur,NOTA,,,,NOTA,NOTA,1286,4,1290,0.724039805,229340
2019,Andhra Pradesh,157,Hindupur,T. BALAJI MANOHAR,MALE,54,GENERAL,INC,Hand,2556,3,2559,1.436292916,229340
2019,Andhra Pradesh,157,Hindupur,AKULA UMESH,MALE,32,GENERAL,JnP,Glass Tumbler,4274,31,4305,2.416272374,229340
2019,Andhra Pradesh,157,Hindupur,P. D. PARTHA SARATHY,MALE,40,GENERAL,BJP,Lotus,2095,9,2104,1.180914535,229340
2019,Andhra Pradesh,157,Hindupur,Nandamuri Balakrishna,MALE,58,GENERAL,TDP,Bicycle,91406,298,91704,51.47081109,229340
2019,Andhra Pradesh,157,Hindupur,SHAIK MOHAMMED IQBAL,MALE,60,GENERAL,YSRCP,Ceiling Fan,74257,419,74676,41.91348566,229340
2014,Andhra Pradesh,158,Penukonda,U.D.KULLAYAPPA,MALE,49,GENERAL,IND,Almirah,185,,185,0.097824593,220555
2014,Andhra Pradesh,158,Penukonda,BOYA ADISESHU,MALE,36,GENERAL,IND,Ring,175,,175,0.092536777,220555
2014,Andhra Pradesh,158,Penukonda,AVULA RAGHAVENDRA REDDY,MALE,36,GENERAL,IND,Pot,170,,170,0.089892869,220555
2014,Andhra Pradesh,158,Penukonda,B.MAHESH,MALE,26,SC,IND,Ganna Kisan,276,,276,0.145943716,220555
2014,Andhra Pradesh,158,Penukonda,E.NARASIMHULU,MALE,29,GENERAL,NPT,Bat,369,,369,0.195120404,220555
2014,Andhra Pradesh,158,Penukonda,VATTI JAYADEVA,MALE,27,GENERAL,PPOI,FLUTE,119,,119,0.062925008,220555
2014,Andhra Pradesh,158,Penukonda,PEDDI REDDY GARI VARALAKSHMI,FEMALE,30,GENERAL,JnP,Glass Tumbler,3452,40,3492,1.846505283,220555
2014,Andhra Pradesh,158,Penukonda,NOTA,,,,NOTA,NOTA,1546,7,1553,0.821197796,220555
2014,Andhra Pradesh,158,Penukonda,PURROLLA NARASIMHAPPA,MALE,43,GENERAL,INC,Hand,3197,5,3202,1.693158624,220555
2014,Andhra Pradesh,158,Penukonda,GORANTLA MOHAN RAO SEKHAR,MALE,49,GENERAL,BJP,Lotus,1402,15,1417,0.749283501,220555
2014,Andhra Pradesh,158,Penukonda,B.K.PARTHASARATHI,MALE,60,GENERAL,TDP,Bicycle,81016,533,81549,43.12160919,220555
2014,Andhra Pradesh,158,Penukonda,MALAGUNDLA SANKARANARAYANA,MALE,54,GENERAL,YSRCP,Ceiling Fan,95875,732,96607,51.08400224,220555
2019,Andhra Pradesh,158,Penukonda,U.D.KULLAYAPPA,MALE,49,GENERAL,IND,Almirah,185,,185,0.097824593,220555
2019,Andhra Pradesh,158,Penukonda,BOYA ADISESHU,MALE,36,GENERAL,IND,Ring,175,,175,0.092536777,220555
2019,Andhra Pradesh,158,Penukonda,AVULA RAGHAVENDRA REDDY,MALE,36,GENERAL,IND,Pot,170,,170,0.089892869,220555
2019,Andhra Pradesh,158,Penukonda,B.MAHESH,MALE,26,SC,IND,Ganna Kisan,276,,276,0.145943716,220555
2019,Andhra Pradesh,158,Penukonda,E.NARASIMHULU,MALE,29,GENERAL,NPT,Bat,369,,369,0.195120404,220555
2019,Andhra Pradesh,158,Penukonda,VATTI JAYADEVA,MALE,27,GENERAL,PPOI,FLUTE,119,,119,0.062925008,220555
2019,Andhra Pradesh,158,Penukonda,PEDDI REDDY GARI VARALAKSHMI,FEMALE,30,GENERAL,JnP,Glass Tumbler,3452,40,3492,1.846505283,220555
2019,Andhra Pradesh,158,Penukonda,NOTA,,,,NOTA,NOTA,1546,7,1553,0.821197796,220555
2019,Andhra Pradesh,158,Penukonda,PURROLLA NARASIMHAPPA,MALE,43,GENERAL,INC,Hand,3197,5,3202,1.693158624,220555
2019,Andhra Pradesh,158,Penukonda,GORANTLA MOHAN RAO SEKHAR,MALE,49,GENERAL,BJP,Lotus,1402,15,1417,0.749283501,220555
2019,Andhra Pradesh,158,Penukonda,B.K.PARTHASARATHI,MALE,60,GENERAL,TDP,Bicycle,81016,533,81549,43.12160919,220555
2019,Andhra Pradesh,158,Penukonda,MALAGUNDLA SANKARANARAYANA,MALE,54,GENERAL,YSRCP,Ceiling Fan,95875,732,96607,51.08400224,220555
